DATE,TIME,Load_zone,Real_time_price,Day_ahead_price,BCK_UNIT2,JAY_UNIT1,JAY_UNIT2,TAV_UNIT1,TAV_UNIT2,ROW_UNIT1
20220731,1900,LZ_HOUSTON,84.78,107,103.746,108.353,104.917,73.122,51.306,56.305
20220731,2000,LZ_HOUSTON,73.89,99.69,23.37,18.436,19.602,16.234,8.464,11.296
20220731,2100,LZ_HOUSTON,75.17,79.98,0,0,0,0,0,0
20220731,2200,LZ_HOUSTON,80.04,67.42,0,0,0,0,0,0
20220731,2300,LZ_HOUSTON,76.32,64.39,0,0,0,0,0,0
20220801,0,LZ_HOUSTON,74.49,65.63,0,0,0,0,0,0
20220801,100,LZ_HOUSTON,76.34,66.17,0,0,0,0,0,0
20220801,200,LZ_HOUSTON,53.50,59.77,0,0,0,0,0,0
20220801,300,LZ_HOUSTON,55.89,52.74,0,0,0,0,0,0
20220801,400,LZ_HOUSTON,43.49,53.04,0,0,0,0,0,0
20220801,500,LZ_HOUSTON,51.36,58.43,0,0,0,0,0,0
20220801,600,LZ_HOUSTON,61.42,63.3,0,0,0,0,0,0
20220801,700,LZ_HOUSTON,78.41,64.27,0.009,0.007,0.007,0.003,0.004,0.007
20220801,800,LZ_HOUSTON,61.59,65.67,28.958,26.159,26.908,37.281,29.483,13.153
20220801,900,LZ_HOUSTON,56.92,64.42,103.464,94.631,76.211,95.141,61.85,49.071
20220801,1000,LZ_HOUSTON,64.46,69.33,158.124,146.551,140.27,98.502,73.544,77.609
20220801,1100,LZ_HOUSTON,73.93,80.56,200.411,165.797,152.716,129.144,82.37,97.426
20220801,1200,LZ_HOUSTON,77.42,94.74,191.395,152.24,154.007,122.042,89.833,109.149
20220801,1300,LZ_HOUSTON,79.17,107.5,203.713,168.223,133.927,130.501,89.038,101.496
20220801,1400,LZ_HOUSTON,84.50,134.94,195.426,160.815,149.512,124.102,83.221,94.611
20220801,1500,LZ_HOUSTON,95.16,142.64,191.163,150.953,156.24,130.044,76.487,90.805
20220801,1600,LZ_HOUSTON,87.04,131.03,122.599,111.791,106.119,122.547,76.207,63.959
20220801,1700,LZ_HOUSTON,99.63,118.35,139.847,112.295,104.158,114.026,77.349,64.469
20220801,1800,LZ_HOUSTON,90.33,106.23,155.053,127.506,123.717,55.771,35.743,49.139
20220801,1900,LZ_HOUSTON,86.15,107.09,108.368,98.945,90.197,50.96,33.906,46.056
20220801,2000,LZ_HOUSTON,84.75,96.58,31.721,34.851,26.489,18.768,10.469,13.694
20220801,2100,LZ_HOUSTON,86.06,81.68,0,0,0,0,0,0
20220801,2200,LZ_HOUSTON,83.83,64.75,0,0,0,0,0,0
20220801,2300,LZ_HOUSTON,82.06,64.69,0,0,0,0,0,0
20220802,0,LZ_HOUSTON,76.06,60.93,0,0,0,0,0,0
20220802,100,LZ_HOUSTON,64.98,55.7,0,0,0,0,0,0
20220802,200,LZ_HOUSTON,76.60,52.29,0,0,0,0,0,0
20220802,300,LZ_HOUSTON,82.93,50.07,0,0,0,0,0,0
20220802,400,LZ_HOUSTON,75.87,48.39,0,0,0,0,0,0
20220802,500,LZ_HOUSTON,74.35,51.64,0,0,0,0,0,0
20220802,600,LZ_HOUSTON,60.38,57.04,0,0,0,0,0,0
20220802,700,LZ_HOUSTON,53.50,57.15,0.02,0.019,0.019,0.016,0.009,0.017
20220802,800,LZ_HOUSTON,90.94,56.88,57.793,53.34,50.939,38.222,25.092,28.631
20220802,900,LZ_HOUSTON,568.15,55.98,130.293,113.507,118.917,95.471,65.515,75.126
20220802,1000,LZ_HOUSTON,78.20,57.82,141.656,113.644,114.543,139.138,82.271,90.268
20220802,1100,LZ_HOUSTON,105.82,66.22,196.05,151.962,153.612,136.721,87.563,92.144
20220802,1200,LZ_HOUSTON,52.29,81.97,200.191,163.704,152.777,82.018,49.432,96.693
20220802,1300,LZ_HOUSTON,106.85,100.5,174.971,151.73,150.48,124.554,81.171,95.774
20220802,1400,LZ_HOUSTON,121.89,99.69,191.202,146.56,154.578,123.334,80.227,94.082
20220802,1500,LZ_HOUSTON,90.74,118.37,193.42,162.482,141.287,126.101,81.379,100.093
20220802,1600,LZ_HOUSTON,86.62,108.84,199.204,145.157,134.909,125.548,83.658,82.863
20220802,1700,LZ_HOUSTON,100.35,103.96,169.967,149.622,114.035,116.987,80.368,73.483
20220802,1800,LZ_HOUSTON,89.68,93.16,151.191,127.611,143.025,104.73,64.787,71.425
20220802,1900,LZ_HOUSTON,84.91,95.57,137.164,105.145,102.433,81.779,49.496,59.049
20220802,2000,LZ_HOUSTON,81.58,90.82,1.081,1.044,0.943,15.143,9.08,0.08
20220802,2100,LZ_HOUSTON,75.22,77.08,0,0,0,0,0,0
20220802,2200,LZ_HOUSTON,72.68,60.91,0,0,0,0,0,0
20220802,2300,LZ_HOUSTON,59.71,60.31,0,0,0,0,0,0
20220803,0,LZ_HOUSTON,60.21,57.2,0,0,0,0,0,0
20220803,100,LZ_HOUSTON,51.17,54.17,0,0,0,0,0,0
20220803,200,LZ_HOUSTON,53.37,47.89,0,0,0,0,0,0
20220803,300,LZ_HOUSTON,46.57,43.4,0,0,0,0,0,0
20220803,400,LZ_HOUSTON,41.90,42.72,0,0,0,0,0,0
20220803,500,LZ_HOUSTON,34.03,47.52,0,0,0,0,0,0
20220803,600,LZ_HOUSTON,124.47,49.08,0,0,0,0,0,0
20220803,700,LZ_HOUSTON,66.15,49.51,0,0,0,0,0,0.001
20220803,800,LZ_HOUSTON,80.97,51.32,59.33,51.448,54.985,43.486,26.023,31.067
20220803,900,LZ_HOUSTON,88.41,57.66,141.401,134.375,116.364,92.185,66.233,73.908
20220803,1000,LZ_HOUSTON,119.96,57.57,178.869,168.982,146.047,110.264,70.498,100.646
20220803,1100,LZ_HOUSTON,65.98,67.23,179.338,157.156,153.34,134.227,86.653,91.163
20220803,1200,LZ_HOUSTON,67.33,82.92,195.728,150.233,165.688,123.483,81.217,93.63
20220803,1300,LZ_HOUSTON,173.18,96.9,175.319,168.554,157.246,125.454,84.145,102.081
20220803,1400,LZ_HOUSTON,80.80,111.17,208.063,162.139,151.372,129.352,91.881,90.909
20220803,1500,LZ_HOUSTON,460.25,136.17,189.372,138.965,161.021,128.646,90.168,87.454
20220803,1600,LZ_HOUSTON,141.90,151.33,167.997,127.347,131.228,128.631,83.529,92.043
20220803,1700,LZ_HOUSTON,104.76,146.34,123.879,109.095,104.029,89.756,53.293,65.635
20220803,1800,LZ_HOUSTON,101,138.54,126.205,122.892,107.398,82.033,52.444,69.079
20220803,1900,LZ_HOUSTON,87.61,163.35,100.566,98.629,86.1,69.273,52.302,60.298
20220803,2000,LZ_HOUSTON,80.34,117.08,25.17,26.415,19.959,17.866,11.564,10.755
20220803,2100,LZ_HOUSTON,81.71,86.49,0,0,0,0,0,0
20220803,2200,LZ_HOUSTON,83.54,67.9,0,0,0,0,0,0
20220803,2300,LZ_HOUSTON,86.21,63.87,0,0,0,0,0,0
20220804,0,LZ_HOUSTON,76.04,56.78,0,0,0,0,0,0
20220804,100,LZ_HOUSTON,81.54,53.37,0,0,0,0,0,0
20220804,200,LZ_HOUSTON,49.15,48.67,0,0,0,0,0,0
20220804,300,LZ_HOUSTON,37.12,46.45,0,0,0,0,0,0
20220804,400,LZ_HOUSTON,21.28,48.68,0,0,0,0,0,0
20220804,500,LZ_HOUSTON,19.06,52.04,0,0,0,0,0,0
20220804,600,LZ_HOUSTON,11.52,60.29,0,0,0,0,0,0
20220804,700,LZ_HOUSTON,26.53,57.3,0,0,0,0,0,0
20220804,800,LZ_HOUSTON,35.75,53.23,5.129,5.137,4.453,5.827,3.574,4.066
20220804,900,LZ_HOUSTON,29.94,56.32,137.021,129.6,118.247,34.774,21.373,64.563
20220804,1000,LZ_HOUSTON,28.48,69.24,174.822,167.013,136.944,112.586,88.855,47.871
20220804,1100,LZ_HOUSTON,52.69,91.41,179.069,177.209,143.996,132.878,84.084,96.655
20220804,1200,LZ_HOUSTON,69.67,107.45,174.777,164.365,134.346,135.346,79.332,89.16
20220804,1300,LZ_HOUSTON,110.44,163.55,205.545,161.829,143.697,118.712,88.883,59.969
20220804,1400,LZ_HOUSTON,97,286.77,204.316,161.399,152.573,131.975,88.01,109.982
20220804,1500,LZ_HOUSTON,76.11,341.49,215.45,164.975,149.465,130.258,87.978,103.861
20220804,1600,LZ_HOUSTON,79.82,378.57,174.135,136.952,143.828,115.254,82.701,93.114
20220804,1700,LZ_HOUSTON,87.82,317.7,174.957,154.041,133.717,118.815,76.736,95.774
20220804,1800,LZ_HOUSTON,110.33,219.34,96.925,85.801,80.422,75.75,47.477,51.019
20220804,1900,LZ_HOUSTON,85.34,217.88,83.321,75.816,66.292,48.569,29.912,35.462
20220804,2000,LZ_HOUSTON,78.07,160.38,26.741,22.977,21.06,16.945,9.3,11.409
20220804,2100,LZ_HOUSTON,72.54,99.69,0,0,0,0,0,0
20220804,2200,LZ_HOUSTON,65.97,75.89,0,0,0,0,0,0
20220804,2300,LZ_HOUSTON,96.20,71.43,0,0,0,0,0,0
20220805,0,LZ_HOUSTON,80.22,62.74,0,0,0,0,0,0
20220805,100,LZ_HOUSTON,74.89,55.58,0,0,0,0,0,0
20220805,200,LZ_HOUSTON,54.29,52.53,0,0,0,0,0,0
20220805,300,LZ_HOUSTON,43.44,48.81,0,0,0,0,0,0
20220805,400,LZ_HOUSTON,15.37,49.11,0,0,0,0,0,0
20220805,500,LZ_HOUSTON,29.27,52.42,0,0,0,0,0,0
20220805,600,LZ_HOUSTON,-0.16,59.91,0,0,0,0,0,0
20220805,700,LZ_HOUSTON,-0.11,61.01,0,0,0,0.003,0.001,0
20220805,800,LZ_HOUSTON,-0.11,65.08,1.309,1.139,1.091,0.838,0.581,0.392
20220805,900,LZ_HOUSTON,-1.42,69.67,26.8,22.504,21.918,11.022,8.351,13.926
20220805,1000,LZ_HOUSTON,12.79,74.84,104.63,100.004,87.175,82.094,57.707,50.487
20220805,1100,LZ_HOUSTON,46.21,91.74,173.869,153.302,159.881,89.925,62.876,87.996
20220805,1200,LZ_HOUSTON,47.36,105.81,175.448,153.95,147.111,126.683,88.369,82.148
20220805,1300,LZ_HOUSTON,57.05,140.33,159.596,155.055,146.537,133.371,75.645,88.461
20220805,1400,LZ_HOUSTON,62.25,179.29,181.05,161.908,160.686,107.365,78.571,85.967
20220805,1500,LZ_HOUSTON,78.24,210.39,152.031,151.392,133.446,99.612,62.078,71.209
20220805,1600,LZ_HOUSTON,70.18,193.87,122.065,127.427,104.306,84.437,49.589,66.458
20220805,1700,LZ_HOUSTON,75.83,162.97,67.548,57.753,53.37,62.459,41.505,38.424
20220805,1800,LZ_HOUSTON,82.06,123.47,69.708,54.579,50.983,34.923,28.673,43.227
20220805,1900,LZ_HOUSTON,77.83,138.05,71.145,58.088,56.308,34.853,24.154,29.776
20220805,2000,LZ_HOUSTON,72.17,106.06,21.579,16.822,17.742,10.125,7.022,9.33
20220805,2100,LZ_HOUSTON,71.19,84.99,0,0,0,0,0,0
20220805,2200,LZ_HOUSTON,55.64,69.44,0,0,0,0,0,0
20220805,2300,LZ_HOUSTON,81.93,65.69,0,0,0,0,0,0
20220806,0,LZ_HOUSTON,80.96,56.09,0,0,0,0,0,0
20220806,100,LZ_HOUSTON,62.83,52.72,0,0,0,0,0,0
20220806,200,LZ_HOUSTON,53.95,51.59,0,0,0,0,0,0
20220806,300,LZ_HOUSTON,35.08,48.38,0,0,0,0,0,0
20220806,400,LZ_HOUSTON,12.56,48.3,0,0,0,0,0,0
20220806,500,LZ_HOUSTON,5.27,49.67,0,0,0,0,0,0
20220806,600,LZ_HOUSTON,5.55,54.82,0,0,0,0,0,0
20220806,700,LZ_HOUSTON,18.58,57.7,0,0,0,0,0,0
20220806,800,LZ_HOUSTON,1.29,62.72,22.923,20.042,16.442,24.35,14.672,11.89
20220806,900,LZ_HOUSTON,-0.57,55.19,101.825,91.823,83.539,86.159,54.841,59.602
20220806,1000,LZ_HOUSTON,20.03,60.11,166.706,141.714,139.814,114.953,73.803,82.225
20220806,1100,LZ_HOUSTON,46.10,73.22,145.569,138.01,128.572,99.835,63.463,86.453
20220806,1200,LZ_HOUSTON,48.08,94.42,172.179,150.402,136.426,113.807,83.289,94.775
20220806,1300,LZ_HOUSTON,87.68,105.79,166.594,150.11,149.958,116.236,71.552,96.248
20220806,1400,LZ_HOUSTON,117.83,107.63,163.407,151.014,138.789,120.93,84.478,88.296
20220806,1500,LZ_HOUSTON,91.80,106.7,171.601,156.695,135,121.021,74.245,74.741
20220806,1600,LZ_HOUSTON,87.60,104.51,144.809,141.153,132.378,80.274,53.12,65.357
20220806,1700,LZ_HOUSTON,88.12,94.11,151.375,150.031,139.25,61.92,40.537,80.092
20220806,1800,LZ_HOUSTON,92,91.34,158.153,130.51,140.532,95.226,71.473,74.555
20220806,1900,LZ_HOUSTON,85.97,85.53,107.284,99.412,96.253,70.106,58.022,62.311
20220806,2000,LZ_HOUSTON,83.82,80.8,19.415,17.162,17.528,16.362,11.151,11.615
20220806,2100,LZ_HOUSTON,66.82,69.63,0,0,0,0,0,0
20220806,2200,LZ_HOUSTON,68.33,59.85,0,0,0,0,0,0
20220806,2300,LZ_HOUSTON,101.92,55.91,0,0,0,0,0,0
20220807,0,LZ_HOUSTON,71.41,55.33,0,0,0,0,0,0
20220807,100,LZ_HOUSTON,61.59,49.17,0,0,0,0,0,0
20220807,200,LZ_HOUSTON,59.37,47.56,0,0,0,0,0,0
20220807,300,LZ_HOUSTON,55.38,46.3,0,0,0,0,0,0
20220807,400,LZ_HOUSTON,54.18,47.01,0,0,0,0,0,0
20220807,500,LZ_HOUSTON,50.78,48.57,0,0,0,0,0,0
20220807,600,LZ_HOUSTON,45.76,51.51,0,0,0,0,0,0
20220807,700,LZ_HOUSTON,53.54,53.09,0,0,0,0,0,0
20220807,800,LZ_HOUSTON,51.06,54.4,54.193,44.089,41.307,16.428,12.728,26.41
20220807,900,LZ_HOUSTON,53.06,57.17,88.923,85.305,81.483,96.37,62.76,76.721
20220807,1000,LZ_HOUSTON,49.64,59.38,155.301,142.352,125.902,124.327,79.056,90.967
20220807,1100,LZ_HOUSTON,74.10,68.72,195.54,152.783,160.103,125.714,82.912,102.163
20220807,1200,LZ_HOUSTON,117.20,79.32,191.801,156.023,166.516,129.326,93.687,92.534
20220807,1300,LZ_HOUSTON,134.40,89.02,201.847,143.567,145.208,116.813,76.572,94.957
20220807,1400,LZ_HOUSTON,181.81,97.72,198.117,159.045,139.249,139.19,86.276,100.61
20220807,1500,LZ_HOUSTON,497.74,112.94,196.078,155.65,144.447,123.627,87.484,91.387
20220807,1600,LZ_HOUSTON,871.81,126.09,168.832,148.434,140.169,119.607,70.997,81.431
20220807,1700,LZ_HOUSTON,870.03,121.87,169.77,141.553,135.702,111.02,71.825,95.597
20220807,1800,LZ_HOUSTON,944.67,105.11,153.77,130.284,129.553,107.755,69.376,76.108
20220807,1900,LZ_HOUSTON,"1,492.71",110.94,124.296,103.167,96.742,73.496,51,48.751
20220807,2000,LZ_HOUSTON,552.53,91.15,22.342,23.111,19.668,13.991,6.926,11
20220807,2100,LZ_HOUSTON,107.27,79.97,0,0,0,0,0,0
20220807,2200,LZ_HOUSTON,90.01,65.03,0,0,0,0,0,0
20220807,2300,LZ_HOUSTON,84,60.53,0,0,0,0,0,0
20220808,0,LZ_HOUSTON,71.95,54.98,0,0,0,0,0,0
20220808,100,LZ_HOUSTON,63.79,49.3,0,0,0,0,0,0
20220808,200,LZ_HOUSTON,82.94,45.82,0,0,0,0,0,0
20220808,300,LZ_HOUSTON,80.96,45.86,0,0,0,0,0,0
20220808,400,LZ_HOUSTON,60.08,47.07,0,0,0,0,0,0
20220808,500,LZ_HOUSTON,45.41,50.86,0,0,0,0,0,0
20220808,600,LZ_HOUSTON,28.30,55.92,0,0,0,0,0,0
20220808,700,LZ_HOUSTON,22.84,59.8,0.005,0.004,0.005,0.002,0.002,0.004
20220808,800,LZ_HOUSTON,37.50,60.17,41.514,39.356,42.127,26.501,20.208,27.233
20220808,900,LZ_HOUSTON,22.81,62.62,144.155,113.561,108.592,86.471,61.273,72.081
20220808,1000,LZ_HOUSTON,0.87,70.61,178.24,161.753,152.067,63.869,43.181,90.928
20220808,1100,LZ_HOUSTON,52.34,87.06,183.427,161.497,148.744,132.577,86.94,101.344
20220808,1200,LZ_HOUSTON,53.39,108.81,188.941,167.598,148.532,132.973,86.545,106.822
20220808,1300,LZ_HOUSTON,70.24,176.12,174.699,143.649,152.603,144.65,75.204,72.527
20220808,1400,LZ_HOUSTON,74.55,209.82,164.433,159.251,152.243,127.578,85.105,109.589
20220808,1500,LZ_HOUSTON,103.45,249.1,204.458,151.553,140.106,122.707,88.108,95.127
20220808,1600,LZ_HOUSTON,189.62,244.42,172.348,151.723,130.275,124.958,78.831,74.167
20220808,1700,LZ_HOUSTON,169.41,203.94,151.346,133.871,134.209,109.853,63.153,83.045
20220808,1800,LZ_HOUSTON,878.74,178.68,142.004,140.713,131.185,92.775,64.329,76.388
20220808,1900,LZ_HOUSTON,155.72,175.48,109.725,100.277,95.294,77.172,54.519,56.147
20220808,2000,LZ_HOUSTON,106.04,123.26,34.517,26.585,28.881,2.856,2.003,20.176
20220808,2100,LZ_HOUSTON,165.17,87.21,0,0,0,0,0,0
20220808,2200,LZ_HOUSTON,197.42,74.94,0,0,0,0,0,0
20220808,2300,LZ_HOUSTON,88.84,67.7,0,0,0,0,0,0
20220809,0,LZ_HOUSTON,83.21,65.02,0,0,0,0,0,0
20220809,100,LZ_HOUSTON,77.54,55.81,0,0,0,0,0,0
20220809,200,LZ_HOUSTON,-0.16,50.4,0,0,0,0,0,0
20220809,300,LZ_HOUSTON,1.54,48.43,0,0,0,0,0,0
20220809,400,LZ_HOUSTON,31.30,49.01,0,0,0,0,0,0
20220809,500,LZ_HOUSTON,33.05,52.2,0,0,0,0,0,0
20220809,600,LZ_HOUSTON,-0.74,60.26,0,0,0,0,0,0
20220809,700,LZ_HOUSTON,0.15,64.71,0,0,0,0,0,0
20220809,800,LZ_HOUSTON,-4.22,60.51,49.762,45.071,38.555,36.193,22.294,25.368
20220809,900,LZ_HOUSTON,-0.93,68.34,142.266,116.506,109.543,102.912,62.273,63.529
20220809,1000,LZ_HOUSTON,0,77.71,183.96,172.287,153.751,122.632,86.679,91.221
20220809,1100,LZ_HOUSTON,-0.52,96.93,182.509,151.483,154.257,137.884,85.832,98.157
20220809,1200,LZ_HOUSTON,0.01,121.1,193.045,156.326,169.737,129.636,85.416,100.228
20220809,1300,LZ_HOUSTON,0.35,200.46,186.723,153.271,145.775,121.7,85.613,99.492
20220809,1400,LZ_HOUSTON,50.04,247.32,183.994,140.879,154.588,130.699,91.605,98.264
20220809,1500,LZ_HOUSTON,68.66,281.09,179.968,152.744,141.995,87.154,58.164,94.585
20220809,1600,LZ_HOUSTON,71.54,304.26,181.467,146.594,141.87,121.849,73.577,87.99
20220809,1700,LZ_HOUSTON,89.16,252.09,166.2,152.429,142.702,118.165,72.455,78.718
20220809,1800,LZ_HOUSTON,112.41,178.04,153.4,121.012,114.021,111.97,78.033,72.644
20220809,1900,LZ_HOUSTON,539.54,173.97,115.705,101.177,97.394,70.456,45.571,56.947
20220809,2000,LZ_HOUSTON,76.89,145.34,31.619,35.047,30.75,21.856,16.202,16.197
20220809,2100,LZ_HOUSTON,73.27,101.98,0,0,0,0,0,0
20220809,2200,LZ_HOUSTON,89.48,78.61,0,0,0,0,0,0
20220809,2300,LZ_HOUSTON,199.89,71.99,0,0,0,0,0,0
20220810,0,LZ_HOUSTON,125.66,68.12,0,0,0,0,0,0
20220810,100,LZ_HOUSTON,80.67,60.5,0,0,0,0,0,0
20220810,200,LZ_HOUSTON,49.41,55.8,0,0,0,0,0,0
20220810,300,LZ_HOUSTON,41.80,55.63,0,0,0,0,0,0
20220810,400,LZ_HOUSTON,45.54,54.97,0,0,0,0,0,0
20220810,500,LZ_HOUSTON,40.85,58,0,0,0,0,0,0
20220810,600,LZ_HOUSTON,39.26,70.02,0,0,0,0,0,0
20220810,700,LZ_HOUSTON,40.49,69.91,0,0,0,0,0,0
20220810,800,LZ_HOUSTON,48.55,70.14,52.795,44.176,45.019,29.051,24.209,3.977
20220810,900,LZ_HOUSTON,655.97,69.15,118.133,120.356,114.094,90.363,63.96,74.193
20220810,1000,LZ_HOUSTON,500.63,81.62,153.498,136.525,115.683,81.216,53.07,89.605
20220810,1100,LZ_HOUSTON,188.65,92.66,195.184,158.345,156.118,106.313,83.554,104.782
20220810,1200,LZ_HOUSTON,107.27,124.61,212.41,150.819,152.231,133.634,83.121,93.992
20220810,1300,LZ_HOUSTON,99.08,205.97,191.028,161.027,155.998,125.53,85.06,96.737
20220810,1400,LZ_HOUSTON,110.53,281.98,72.028,66.104,59.392,139.208,78.64,92.111
20220810,1500,LZ_HOUSTON,81.27,402.06,197.765,145.906,141.111,108.273,71.074,102.868
20220810,1600,LZ_HOUSTON,75,454.72,160.47,143.338,152.015,129.569,74.15,97.278
20220810,1700,LZ_HOUSTON,72.94,384.85,162.14,157.068,131.396,127.122,72.782,89.57
20220810,1800,LZ_HOUSTON,74.73,295.88,142.242,133.724,122.685,103.448,66.398,21.117
20220810,1900,LZ_HOUSTON,74.01,270,84.523,68.54,68.231,70.755,51.381,38.084
20220810,2000,LZ_HOUSTON,63.29,207.83,30.464,27.4,24.003,22.227,15.825,9.817
20220810,2100,LZ_HOUSTON,63.27,130.94,0,0,0,0,0,0
20220810,2200,LZ_HOUSTON,49.34,85.9,0,0,0,0,0,0
20220810,2300,LZ_HOUSTON,64.86,81.82,0,0,0,0,0,0
20220811,0,LZ_HOUSTON,46.35,73.11,0,0,0,0,0,0
20220811,100,LZ_HOUSTON,47,68.31,0,0,0,0,0,0
20220811,200,LZ_HOUSTON,55.47,62.9,0,0,0,0,0,0
20220811,300,LZ_HOUSTON,50.37,59.06,0,0,0,0,0,0
20220811,400,LZ_HOUSTON,56.76,59.42,0,0,0,0,0,0
20220811,500,LZ_HOUSTON,66.50,67.34,0,0,0,0,0,0
20220811,600,LZ_HOUSTON,69.67,84.59,0,0,0,0,0,0
20220811,700,LZ_HOUSTON,70.57,86.32,0,0,0,0,0,0.001
20220811,800,LZ_HOUSTON,73.08,82.64,7.991,6.116,5.904,27.739,18.186,22.134
20220811,900,LZ_HOUSTON,79.98,82.08,77.936,71.05,63.276,89.641,57.458,66.681
20220811,1000,LZ_HOUSTON,75.45,85.72,171.492,167.154,133.354,126.16,95.771,94.164
20220811,1100,LZ_HOUSTON,68.92,99.78,191.945,159.968,160.806,118.736,84.004,96.349
20220811,1200,LZ_HOUSTON,68.11,111.87,183.603,167.396,135.31,132.667,86.016,96.897
20220811,1300,LZ_HOUSTON,68.80,206.09,180.415,158.381,146.27,121.806,82.734,92.619
20220811,1400,LZ_HOUSTON,68.54,232.03,63.249,64.098,58.172,123.569,83.666,84.098
20220811,1500,LZ_HOUSTON,72.47,286.43,126.514,131.666,117.729,43.259,29.134,73.621
20220811,1600,LZ_HOUSTON,76.38,274.57,179.669,149.864,148.107,82.735,54.775,57.518
20220811,1700,LZ_HOUSTON,79.36,178.24,5.808,5.333,5.642,75.382,49.215,5.293
20220811,1800,LZ_HOUSTON,78.34,149.34,42.894,42.925,34.251,1.225,1.017,27.459
20220811,1900,LZ_HOUSTON,80.77,159,62.24,62.966,58.79,35.543,20.761,25.791
20220811,2000,LZ_HOUSTON,63.16,137.4,17.823,18.345,17.895,8.829,6.057,10.793
20220811,2100,LZ_HOUSTON,56.29,87.28,0,0,0,0,0,0
20220811,2200,LZ_HOUSTON,50.60,77.63,0,0,0,0,0,0
20220811,2300,LZ_HOUSTON,57.62,74.48,0,0,0,0,0,0
20220812,0,LZ_HOUSTON,52.34,68.15,0,0,0,0,0,0
20220812,100,LZ_HOUSTON,50.64,61.51,0,0,0,0,0,0
20220812,200,LZ_HOUSTON,57.78,58.41,0,0,0,0,0,0
20220812,300,LZ_HOUSTON,38.11,58.43,0,0,0,0,0,0
20220812,400,LZ_HOUSTON,22.15,60.03,0,0,0,0,0,0
20220812,500,LZ_HOUSTON,19.49,66.14,0,0,0,0,0,0
20220812,600,LZ_HOUSTON,14.93,76,0,0,0,0,0,0
20220812,700,LZ_HOUSTON,8.08,75.53,0,0,0,0,0,0
20220812,800,LZ_HOUSTON,1.70,74.69,9.173,8.115,8.068,5.935,4.301,3.116
20220812,900,LZ_HOUSTON,1.23,73.66,60.764,55.492,47.421,31.298,21.807,46.221
20220812,1000,LZ_HOUSTON,15.32,85.02,108.842,90.429,88.671,69.915,49.256,56.17
20220812,1100,LZ_HOUSTON,-0.20,89.72,124.019,109.843,90.344,80.869,55.125,51.326
20220812,1200,LZ_HOUSTON,7.42,108.96,177.195,156.815,154.746,116.576,75.011,86.437
20220812,1300,LZ_HOUSTON,46.75,184.88,162.105,137.647,134.088,83.193,58.832,66.308
20220812,1400,LZ_HOUSTON,58.73,205.9,144.005,140.707,136.334,89.834,58.438,40.268
20220812,1500,LZ_HOUSTON,57.75,217.08,68.737,69.187,56.782,60.373,39.618,76.998
20220812,1600,LZ_HOUSTON,68.50,201.93,53.663,48.319,43.46,52.186,31.792,10.716
20220812,1700,LZ_HOUSTON,75.16,145.65,85.416,82.947,85.437,5.862,3.945,39.603
20220812,1800,LZ_HOUSTON,79.64,127.4,43.176,46.993,40.563,23.24,14.827,27.907
20220812,1900,LZ_HOUSTON,86.38,136.79,56.775,47.805,52.421,40.138,24.15,28.531
20220812,2000,LZ_HOUSTON,100.86,104.9,15.914,13.735,13.003,11.461,7.091,8.377
20220812,2100,LZ_HOUSTON,79.49,86.92,0,0,0,0,0,0
20220812,2200,LZ_HOUSTON,82.62,76.69,0,0,0,0,0,0
20220812,2300,LZ_HOUSTON,82.97,71.1,0,0,0,0,0,0
20220813,0,LZ_HOUSTON,78.16,69.94,0,0,0,0,0,0
20220813,100,LZ_HOUSTON,67.77,63.64,0,0,0,0,0,0
20220813,200,LZ_HOUSTON,74.72,61.6,0,0,0,0,0,0
20220813,300,LZ_HOUSTON,75.84,60.22,0,0,0,0,0,0
20220813,400,LZ_HOUSTON,75.72,59.44,0,0,0,0,0,0
20220813,500,LZ_HOUSTON,65.41,61.5,0,0,0,0,0,0
20220813,600,LZ_HOUSTON,53.64,68.41,0,0,0,0,0,0
20220813,700,LZ_HOUSTON,46.08,70.2,0,0,0,0,0,0
20220813,800,LZ_HOUSTON,61.99,72.92,24.636,22.969,20.588,14.685,10.519,11.763
20220813,900,LZ_HOUSTON,45.81,74.3,67.156,70.568,55.836,47.241,29.966,10.664
20220813,1000,LZ_HOUSTON,47.44,77.74,117.253,111.454,109.542,105.972,78.67,53.175
20220813,1100,LZ_HOUSTON,64.87,90.71,170.892,165.327,144.215,112.343,78.59,90.704
20220813,1200,LZ_HOUSTON,68.22,108.59,184.969,146.41,139.867,86.6,57.227,81.136
20220813,1300,LZ_HOUSTON,72.05,153.85,147.102,137.173,133.9,139.997,78.545,79.141
20220813,1400,LZ_HOUSTON,81.11,182.02,140.157,126.023,121.009,111.278,69.84,66.873
20220813,1500,LZ_HOUSTON,90.36,200.78,151.717,131.872,111.064,89.302,55.275,76.233
20220813,1600,LZ_HOUSTON,95.88,213.41,107.084,86.098,77.716,79.356,55.108,59.754
20220813,1700,LZ_HOUSTON,222.45,179.9,90.597,70.43,65.366,84.402,54.373,38.532
20220813,1800,LZ_HOUSTON,202.73,171.94,69.684,62.225,57.827,70.265,48.036,31.748
20220813,1900,LZ_HOUSTON,86.43,165.94,68.71,61.913,54.024,52.441,40.801,36.35
20220813,2000,LZ_HOUSTON,82.85,123.44,20.091,15.09,13.664,14.719,9.937,8.09
